frame,keypoint,x_coord,y_coord
0,head top,461.0,290.0
0,left elbow,885.0,827.0
0,right elbow,219.0,691.0
0,left wrist,1042.0,730.0
0,right wrist,53.0,595.0
0,left knee,702.0,1140.0
0,right knee,279.0,1170.0
0,left ankle,516.0,1394.0
0,right ankle,454.0,1459.0
